date,year,month,quarter,region,product_line,units_sold,unit_price,discount_rate,marketing_spend,revenue
2019-05-01,2019,5,Q2,East,Security,1265,148.95,0.0325,22655.48,182287.86
2019-05-01,2019,5,Q2,East,Data,1134,162.87,0.0341,17654.36,178389.58
2019-05-01,2019,5,Q2,West,Cloud,1331,182.43,0.0502,18634.1,230633.44
2019-05-01,2019,5,Q2,West,AI,994,201.45,0.0421,14923.76,191812.05
2019-05-01,2019,5,Q2,West,Security,1328,155.76,0.0514,16833.58,196209.18
2019-05-01,2019,5,Q2,West,Data,1293,167.22,0.0318,17112.2,209352.18
2019-06-01,2019,6,Q2,North,Cloud,1309,176.75,0.0364,15720.89,222948.44
2019-06-01,2019,6,Q2,North,AI,1166,200.91,0.0355,15304.47,225956.3
2019-06-01,2019,6,Q2,North,Security,1301,149.73,0.05,19968.92,185061.79
2019-06-01,2019,6,Q2,North,Data,1137,165.27,0.0569,18563.42,177213.78
2019-06-01,2019,6,Q2,South,Cloud,1169,179.29,0.0352,16425.45,202206.41
2019-06-01,2019,6,Q2,South,AI,1083,196.64,0.0525,13996.92,201781.79
2019-06-01,2019,6,Q2,South,Security,1041,150.72,0.0367,15685.39,151139.17
2019-06-01,2019,6,Q2,South,Data,1107,159.64,0.0487,17046.42,168111.91
2019-06-01,2019,6,Q2,East,Cloud,1346,182.91,0.0409,22889.52,236124.53
2019-06-01,2019,6,Q2,East,AI,1187,207.66,0.052,20276.29,233677.24
2019-06-01,2019,6,Q2,East,Security,1220,150.48,0.0416,22474.53,175951.45
2019-06-01,2019,6,Q2,East,Data,1082,160.61,0.0512,13590.84,164888.4
2019-06-01,2019,6,Q2,West,Cloud,1335,175.44,0.0439,21880.47,223933.92
2019-06-01,2019,6,Q2,West,AI,1212,205.63,0.0517,14674.65,236337.32
2019-06-01,2019,6,Q2,West,Security,1509,158.79,0.0345,24808.66,231347.8
2019-06-01,2019,6,Q2,West,Data,1194,172.07,0.0417,19156.82,196893.42
2019-07-01,2019,7,Q3,North,Cloud,1250,179.88,0.0432,18709.01,215136.49
2019-07-01,2019,7,Q3,North,AI,1039,203.85,0.0409,17012.47,203129.76
2019-07-01,2019,7,Q3,North,Security,1217,156.35,0.0538,21087.89,180044.59
2019-07-01,2019,7,Q3,North,Data,1132,162.8,0.0438,22146.74,176224.43
2019-07-01,2019,7,Q3,South,Cloud,1037,177.87,0.0473,14117.58,175717.86
2019-07-01,2019,7,Q3,South,AI,1019,199.63,0.0456,16236.56,194152.71
2019-07-01,2019,7,Q3,South,Security,1076,148.63,0.0404,19656.72,153467.78
2019-07-01,2019,7,Q3,South,Data,1014,161.02,0.0353,13191.1,157509.23
2019-07-01,2019,7,Q3,East,Cloud,1177,179.32,0.053,19337.36,199873.16
2019-07-01,2019,7,Q3,East,AI,1120,203.31,0.0586,13456.96,214361.65
2019-07-01,2019,7,Q3,East,Security,1118,150.36,0.0451,18538.38,160523.97
2019-07-01,2019,7,Q3,East,Data,1068,164.33,0.0387,17226.54,168710.28
2019-07-01,2019,7,Q3,West,Cloud,1412,179.89,0.049,24771.43,241555.01
2019-07-01,2019,7,Q3,West,AI,1111,206.38,0.0328,16303.53,221768.59
2019-07-01,2019,7,Q3,West,Security,1217,160.67,0.0463,18281.22,186481.87
2019-07-01,2019,7,Q3,West,Data,1205,164.16,0.0376,22579.46,190388.98
2019-08-01,2019,8,Q3,North,Cloud,1288,175.02,0.0374,25087.78,216986.73
2019-08-01,2019,8,Q3,North,AI,977,202.37,0.0593,16443.32,185992.9
2019-08-01,2019,8,Q3,North,Security,1164,153.11,0.0397,19807.69,171141.56
2019-08-01,2019,8,Q3,North,Data,1008,165.86,0.0473,15431.29,159284.06
2019-08-01,2019,8,Q3,South,Cloud,1156,175.68,0.047,16594.27,193546.35
2019-08-01,2019,8,Q3,South,AI,1052,199.65,0.0458,15440.99,200408.7
2019-08-01,2019,8,Q3,South,Security,1071,150.22,0.0429,17326.75,153977.41
2019-08-01,2019,8,Q3,South,Data,916,164.2,0.0547,14649.97,142181.59
2019-08-01,2019,8,Q3,East,Cloud,1145,177.13,0.0381,21317.95,195089.58
2019-08-01,2019,8,Q3,East,AI,1051,200.89,0.0401,16146.33,202669.91
2019-08-01,2019,8,Q3,East,Security,1173,156.05,0.0519,17380.13,173539.78
2019-08-01,2019,8,Q3,East,Data,994,173.67,0.0577,16995.01,162654.63
2019-08-01,2019,8,Q3,West,Cloud,1342,180.57,0.038,25509.03,233101.65
2019-08-01,2019,8,Q3,West,AI,1069,210.68,0.0564,20335.47,212509.17
2019-08-01,2019,8,Q3,West,Security,1219,156.46,0.0432,17753.3,182490.2
2019-08-01,2019,8,Q3,West,Data,1144,167.7,0.0528,16061.17,181718.46
2019-09-01,2019,9,Q3,North,Cloud,1277,165.92,0.0312,17962.86,205265.33
2019-09-01,2019,9,Q3,North,AI,1063,198.42,0.0539,14858.64,199561.21
2019-09-01,2019,9,Q3,North,Security,1157,155.77,0.0549,14970.63,170328.67
2019-09-01,2019,9,Q3,North,Data,1100,158.13,0.05,14874.93,165242.96
2019-09-01,2019,9,Q3,South,Cloud,1169,171.89,0.0515,16239.66,190601.53
2019-09-01,2019,9,Q3,South,AI,1030,200.86,0.0403,15247,198545.95
2019-09-01,2019,9,Q3,South,Security,1003,150.76,0.0417,14169.16,144912.82
2019-09-01,2019,9,Q3,South,Data,1061,160.56,0.055,18900.99,160976.24
2019-09-01,2019,9,Q3,East,Cloud,1289,175.78,0.0562,15810.98,213850.35
2019-09-01,2019,9,Q3,East,AI,1055,204.59,0.0378,14302.08,207675.25
2019-09-01,2019,9,Q3,East,Security,1275,155.59,0.0503,23428.46,188389.95
2019-09-01,2019,9,Q3,East,Data,1054,162.39,0.0451,16919.45,163440.73
2019-09-01,2019,9,Q3,West,Cloud,1314,180.2,0.0327,25136.52,229039.22
2019-09-01,2019,9,Q3,West,AI,1279,212.74,0.0591,23165.01,256008.42
2019-09-01,2019,9,Q3,West,Security,1290,155.98,0.0407,18529.68,193026.16
2019-09-01,2019,9,Q3,West,Data,1315,172.17,0.0366,22178.02,218117.94
2019-10-01,2019,10,Q4,North,Cloud,1403,172.22,0.0539,18472.95,228613.08
2019-10-01,2019,10,Q4,North,AI,1183,207.14,0.0431,22965.97,234485.2
2019-10-01,2019,10,Q4,North,Security,1355,157.78,0.0588,17756.44,201207.53
2019-10-01,2019,10,Q4,North,Data,1236,166.06,0.0479,24018.77,195417.52
2019-10-01,2019,10,Q4,South,Cloud,1202,173.99,0.0461,21383.05,199499.87
2019-10-01,2019,10,Q4,South,AI,968,196.93,0.0364,15426.81,183677.11
2019-10-01,2019,10,Q4,South,Security,1296,154.87,0.0593,19641.48,188821.12
2019-10-01,2019,10,Q4,South,Data,1109,155.54,0.0433,18536.62,165025.41
2019-10-01,2019,10,Q4,East,Cloud,1315,181.07,0.0475,21692.98,226789.33
2019-10-01,2019,10,Q4,East,AI,1189,204.76,0.0592,17677.36,229035.75
2019-10-01,2019,10,Q4,East,Security,1184,153.66,0.0437,18233.53,173980.68
2019-10-01,2019,10,Q4,East,Data,1135,163.97,0.0598,21029.67,174981.16
2019-10-01,2019,10,Q4,West,Cloud,1372,180.08,0.052,22319.82,234232.7
2019-10-01,2019,10,Q4,West,AI,1342,210.76,0.0553,18382.71,267181.77
2019-10-01,2019,10,Q4,West,Security,1355,157.09,0.0406,22945.97,204211.58
2019-10-01,2019,10,Q4,West,Data,1253,167.8,0.0444,24113.87,200913.95
2019-11-01,2019,11,Q4,North,Cloud,1427,182.4,0.0575,23507.13,245301.42
2019-11-01,2019,11,Q4,North,AI,1271,204.13,0.0642,20855.43,242796.23
2019-11-01,2019,11,Q4,North,Security,1394,151.53,0.0598,22417.9,198609.16
2019-11-01,2019,11,Q4,North,Data,1342,169.46,0.0541,25463.79,215103.36
2019-11-01,2019,11,Q4,South,Cloud,1352,166.45,0.047,19445.29,214456.24
2019-11-01,2019,11,Q4,South,AI,1161,199.3,0.0401,22485.37,222106.66
2019-11-01,2019,11,Q4,South,Security,1239,150.52,0.055,23150.53,176247.61
2019-11-01,2019,11,Q4,South,Data,1198,161.55,0.0659,19811.95,180782.81
2019-11-01,2019,11,Q4,East,Cloud,1348,178.55,0.0624,16345.56,225672.17
2019-11-01,2019,11,Q4,East,AI,1233,202.26,0.0509,20979.89,236689.56
2019-11-01,2019,11,Q4,East,Security,1209,156.02,0.0445,16180.16,180234.01
2019-11-01,2019,11,Q4,East,Data,1192,162.48,0.0685,17292.32,180404.11
2019-11-01,2019,11,Q4,West,Cloud,1650,180.02,0.0635,20669.37,278170.85
2019-11-01,2019,11,Q4,West,AI,1301,208.38,0.0419,23880.11,259746.59
2019-11-01,2019,11,Q4,West,Security,1646,158.02,0.0491,22370.54,247335.99
2019-11-01,2019,11,Q4,West,Data,1383,166.2,0.0401,17260.19,220631.16
2019-12-01,2019,12,Q4,North,Cloud,1484,175.42,0.0554,22856.58,245911.77
2019-12-01,2019,12,Q4,North,AI,1443,199.46,0.0537,18691.66,272373.97
2019-12-01,2019,12,Q4,North,Security,1583,151.36,0.0445,21795.37,228947.47
2019-12-01,2019,12,Q4,North,Data,1567,164.75,0.0563,20500.47,243619.68
2019-12-01,2019,12,Q4,South,Cloud,1320,172.07,0.0547,20127.23,214700.29
2019-12-01,2019,12,Q4,South,AI,1208,192.45,0.0605,21994.08,218410.61
2019-12-01,2019,12,Q4,South,Security,1313,150.67,0.0415,23356.77,189617.48
2019-12-01,2019,12,Q4,South,Data,1130,162.82,0.0521,18148.19,174400.04
2019-12-01,2019,12,Q4,East,Cloud,1664,175.78,0.0598,28448.57,274987.12
2019-12-01,2019,12,Q4,East,AI,1357,204.92,0.0581,18410.12,261908.12
2019-12-01,2019,12,Q4,East,Security,1635,157.23,0.0582,26932.91,242104.13
2019-12-01,2019,12,Q4,East,Data,1251,164.15,0.0484,18098.46,195414.9
2019-12-01,2019,12,Q4,West,Cloud,1565,173.69,0.0557,27606.85,256682.94
2019-12-01,2019,12,Q4,West,AI,1549,207.6,0.0593,21019.17,302491.03
2019-12-01,2019,12,Q4,West,Security,1778,159.53,0.054,30447.97,268326.24
2019-12-01,2019,12,Q4,West,Data,1520,166.51,0.0636,20719.28,237011.69
2020-01-01,2020,1,Q1,North,Cloud,1248,177.12,0.0302,20999.21,214364.9
2020-01-01,2020,1,Q1,North,AI,1085,201.27,0.0503,20869.39,207391.37
2020-01-01,2020,1,Q1,North,Security,1116,155.85,0.0539,16919.45,164552.9
2020-01-01,2020,1,Q1,North,Data,976,171.19,0.0536,16593.61,158130.61
2020-01-01,2020,1,Q1,South,Cloud,983,165.46,0.0423,12168.63,155769.83
2020-01-01,2020,1,Q1,South,AI,1003,204.09,0.0318,15366.8,198205.41
2020-01-01,2020,1,Q1,South,Security,1038,148.9,0.0587,19425.87,145490.21
2020-01-01,2020,1,Q1,South,Data,828,167.18,0.0501,12223.92,131495.19
2020-01-01,2020,1,Q1,East,Cloud,1078,181.1,0.0564,19810.79,184208.26
2020-01-01,2020,1,Q1,East,AI,1012,199.21,0.041,19010.91,193335.08
2020-01-01,2020,1,Q1,East,Security,1188,157.64,0.0404,15456.47,179715.97
2020-01-01,2020,1,Q1,East,Data,1001,168,0.0486,15666.66,159988.67
2020-01-01,2020,1,Q1,West,Cloud,1261,190.54,0.0424,21033.68,230072.84
2020-01-01,2020,1,Q1,West,AI,1166,213.2,0.0549,21411.85,234950.34
2020-01-01,2020,1,Q1,West,Security,1164,160.03,0.0356,20884.55,179639.33
2020-01-01,2020,1,Q1,West,Data,1013,170.45,0.0493,15860.41,164165.4
2020-02-01,2020,2,Q1,North,Cloud,1241,188.4,0.0404,16473.24,224362.98
2020-02-01,2020,2,Q1,North,AI,1057,201.94,0.0563,20374.57,201438.54
2020-02-01,2020,2,Q1,North,Security,1176,154.86,0.0594,23650.54,171303.73
2020-02-01,2020,2,Q1,North,Data,1168,169.56,0.0562,16119.99,186921.42
2020-02-01,2020,2,Q1,South,Cloud,1025,178.21,0.0393,17232.08,175481.74
2020-02-01,2020,2,Q1,South,AI,928,207.29,0.0503,14281.26,182681.9
2020-02-01,2020,2,Q1,South,Security,1126,155.42,0.0316,21736.03,169476.3
2020-02-01,2020,2,Q1,South,Data,1127,164.5,0.0411,15321.94,177767.76
2020-02-01,2020,2,Q1,East,Cloud,1077,182.26,0.0418,21707.63,188084.33
2020-02-01,2020,2,Q1,East,AI,934,205.51,0.0549,11648.44,181412.93
2020-02-01,2020,2,Q1,East,Security,1199,155.98,0.0564,23924.99,176483.17
2020-02-01,2020,2,Q1,East,Data,1094,169.43,0.0533,16842.39,175470.25
2020-02-01,2020,2,Q1,West,Cloud,1359,179.68,0.0433,22161.56,233599.67
2020-02-01,2020,2,Q1,West,AI,1197,208.33,0.0387,21931.82,239711.09
2020-02-01,2020,2,Q1,West,Security,1261,157.77,0.0379,19374.26,191420.98
2020-02-01,2020,2,Q1,West,Data,1348,172.92,0.0502,22928.62,221391.12
2020-03-01,2020,3,Q1,North,Cloud,1308,182.06,0.045,21847.66,227430.2
2020-03-01,2020,3,Q1,North,AI,1348,204.95,0.0409,21607.98,264977.35
2020-03-01,2020,3,Q1,North,Security,1264,158.06,0.0401,22891.92,191773.69
2020-03-01,2020,3,Q1,North,Data,1273,167.5,0.0565,19297.33,201182.37
2020-03-01,2020,3,Q1,South,Cloud,1001,172.09,0.0369,17987.78,165908.25
2020-03-01,2020,3,Q1,South,AI,961,208.06,0.0532,17484.62,189310.91
2020-03-01,2020,3,Q1,South,Security,1154,154.16,0.0519,20180.13,168662.86
2020-03-01,2020,3,Q1,South,Data,1090,164.82,0.0459,13569.37,171402.79
2020-03-01,2020,3,Q1,East,Cloud,1200,184.32,0.0537,19634.19,209308.57
2020-03-01,2020,3,Q1,East,AI,1128,207.82,0.0528,19827.12,222043.7
2020-03-01,2020,3,Q1,East,Security,1271,162.94,0.0373,22804.66,199385.32
2020-03-01,2020,3,Q1,East,Data,1054,167.15,0.0378,16383.25,169519.62
2020-03-01,2020,3,Q1,West,Cloud,1323,186.68,0.0565,24811.96,233005.98
2020-03-01,2020,3,Q1,West,AI,1376,211.87,0.0555,19133.34,275335.39
2020-03-01,2020,3,Q1,West,Security,1266,166.33,0.0327,19580.59,203689.95
2020-03-01,2020,3,Q1,West,Data,1218,172.41,0.0406,16228.63,201465.24
2020-04-01,2020,4,Q2,North,Cloud,1331,178.11,0.0426,20467.95,226966.55
2020-04-01,2020,4,Q2,North,AI,1226,210.59,0.0578,15672.57,243272.6
2020-04-01,2020,4,Q2,North,Security,1411,154.94,0.053,26372.94,207029.57
2020-04-01,2020,4,Q2,North,Data,1308,169.02,0.0531,25438.77,209330.32
2020-04-01,2020,4,Q2,South,Cloud,1275,177.27,0.0554,21258.42,213498.51
2020-04-01,2020,4,Q2,South,AI,1100,206.13,0.0582,19427,213551.22
2020-04-01,2020,4,Q2,South,Security,1156,155.7,0.0327,15100.64,174100.75
2020-04-01,2020,4,Q2,South,Data,1036,161.89,0.0453,13418.29,160111.4
2020-04-01,2020,4,Q2,East,Cloud,1290,176.3,0.0384,18113.77,218691.13
2020-04-01,2020,4,Q2,East,AI,1142,207.01,0.0442,19851.09,225952.1
2020-04-01,2020,4,Q2,East,Security,1328,161.8,0.04,25380.37,206278.2
2020-04-01,2020,4,Q2,East,Data,1189,172.9,0.055,17685.89,194266.8
2020-04-01,2020,4,Q2,West,Cloud,1383,180.74,0.0465,17707.9,238333.08
2020-04-01,2020,4,Q2,West,AI,1307,211.03,0.0301,26087.91,267505.97
2020-04-01,2020,4,Q2,West,Security,1392,159.96,0.0381,21603.07,214176.49
2020-04-01,2020,4,Q2,West,Data,1271,175.32,0.0335,20104.28,215364.97
2020-05-01,2020,5,Q2,North,Cloud,1274,173.28,0.0431,22313.84,211236.15
2020-05-01,2020,5,Q2,North,AI,1331,203.93,0.0529,16523.87,257061.32
2020-05-01,2020,5,Q2,North,Security,1307,157.79,0.0425,24349.13,197467.98
2020-05-01,2020,5,Q2,North,Data,1153,168.16,0.0597,21252.79,182315.79
2020-05-01,2020,5,Q2,South,Cloud,1268,176.43,0.0583,16892.73,210679.68
2020-05-01,2020,5,Q2,South,AI,1101,203.62,0.0449,15710.06,214129.59
2020-05-01,2020,5,Q2,South,Security,1267,155.85,0.0552,21874.48,186566.35
2020-05-01,2020,5,Q2,South,Data,962,164.12,0.0362,19028.46,152171.22
2020-05-01,2020,5,Q2,East,Cloud,1135,181.78,0.0539,17839.38,195206.15
2020-05-01,2020,5,Q2,East,AI,1207,209.34,0.0585,15880.58,237894.65
2020-05-01,2020,5,Q2,East,Security,1236,158.45,0.0302,19038.54,189926.25
2020-05-01,2020,5,Q2,East,Data,1222,168.05,0.0331,22942.14,198548.64
2020-05-01,2020,5,Q2,West,Cloud,1394,186.36,0.0581,26737.54,244685.62
2020-05-01,2020,5,Q2,West,AI,1218,206.35,0.0302,16298.63,243761.35
2020-05-01,2020,5,Q2,West,Security,1408,163.08,0.0329,26198.67,222064.58
2020-05-01,2020,5,Q2,West,Data,1325,168.32,0.0479,25966.15,212344.9
2020-06-01,2020,6,Q2,North,Cloud,1349,180.36,0.0383,20551.59,233976.29
2020-06-01,2020,6,Q2,North,AI,1229,203.14,0.0469,19093.3,237939.94
2020-06-01,2020,6,Q2,North,Security,1327,159.01,0.0406,26150.91,202439.17
2020-06-01,2020,6,Q2,North,Data,1285,166.08,0.0533,18531.39,202039.65
2020-06-01,2020,6,Q2,South,Cloud,1172,176.32,0.0557,18409.9,195146.52
2020-06-01,2020,6,Q2,South,AI,1274,206.03,0.0413,25505.11,251654.96
2020-06-01,2020,6,Q2,South,Security,1241,160.56,0.0394,18131.07,191395.32
2020-06-01,2020,6,Q2,South,Data,1204,164.55,0.0441,18970.75,189389.03
2020-06-01,2020,6,Q2,East,Cloud,1231,185.43,0.042,21178.39,218672.53
2020-06-01,2020,6,Q2,East,AI,1187,211.43,0.0502,21393.44,238358.73
2020-06-01,2020,6,Q2,East,Security,1352,157.71,0.0415,19637.79,204375.05
2020-06-01,2020,6,Q2,East,Data,1254,171.39,0.0562,17755.93,202840.08
2020-06-01,2020,6,Q2,West,Cloud,1518,177.42,0.0504,22575.05,255733.04
2020-06-01,2020,6,Q2,West,AI,1347,211.97,0.0479,18134.26,271844.27
2020-06-01,2020,6,Q2,West,Security,1563,159.8,0.0388,29607.73,240063.06
2020-06-01,2020,6,Q2,West,Data,1461,167.02,0.0328,22227.52,236002.19
2020-07-01,2020,7,Q3,North,Cloud,1342,181.58,0.0571,20264.34,229765.27
2020-07-01,2020,7,Q3,North,AI,1334,199.65,0.0303,17106.61,258260.54
2020-07-01,2020,7,Q3,North,Security,1422,161.46,0.0523,19463.61,217578.05
2020-07-01,2020,7,Q3,North,Data,1303,173.35,0.0487,18020.83,214869.28
2020-07-01,2020,7,Q3,South,Cloud,1128,179.41,0.0364,15455.89,195018.55
2020-07-01,2020,7,Q3,South,AI,1084,202.84,0.0578,19535.39,207161.14
2020-07-01,2020,7,Q3,South,Security,1242,154.46,0.0491,23051.82,182423.21
2020-07-01,2020,7,Q3,South,Data,1052,162.39,0.0333,21151.13,165147.48
2020-07-01,2020,7,Q3,East,Cloud,1240,184.01,0.0342,18666.05,220360.49
2020-07-01,2020,7,Q3,East,AI,1240,199.81,0.0596,17271.86,233007.99
2020-07-01,2020,7,Q3,East,Security,1301,162.88,0.0561,23066.99,200012.33
2020-07-01,2020,7,Q3,East,Data,1156,163.68,0.0556,22501.76,178698.19
2020-07-01,2020,7,Q3,West,Cloud,1404,179.15,0.0362,22997.09,242411.14
2020-07-01,2020,7,Q3,West,AI,1212,209.25,0.0517,23946.45,240505.74
2020-07-01,2020,7,Q3,West,Security,1502,153.85,0.056,21562.94,218152.41
2020-07-01,2020,7,Q3,West,Data,1327,169.18,0.0598,18137.09,211067.8
2020-08-01,2020,8,Q3,North,Cloud,1323,180.97,0.0485,21094.4,227823.16
2020-08-01,2020,8,Q3,North,AI,1216,202.84,0.0427,19997.77,236128.2
2020-08-01,2020,8,Q3,North,Security,1376,156.82,0.0424,18427.13,206632.04
2020-08-01,2020,8,Q3,North,Data,1269,171.07,0.0505,19439.64,206126.08
2020-08-01,2020,8,Q3,South,Cloud,1117,173.66,0.0589,14150.15,182543.06
2020-08-01,2020,8,Q3,South,AI,1086,205.74,0.0368,18959.18,215205.44
2020-08-01,2020,8,Q3,South,Security,1149,156.99,0.039,19255.52,173344.76
2020-08-01,2020,8,Q3,South,Data,1123,165.27,0.0478,21340.62,176729.52
2020-08-01,2020,8,Q3,East,Cloud,1340,171.75,0.0365,17900.58,221745.41
2020-08-01,2020,8,Q3,East,AI,1047,201.93,0.0551,13151.89,199775.69
2020-08-01,2020,8,Q3,East,Security,1293,154.33,0.0595,17574.29,187663.92
2020-08-01,2020,8,Q3,East,Data,1151,169.42,0.0328,14971.39,188600.86
2020-08-01,2020,8,Q3,West,Cloud,1498,181.8,0.0404,21258.54,261325.71
2020-08-01,2020,8,Q3,West,AI,1236,211.25,0.0518,21797.44,247578.84
2020-08-01,2020,8,Q3,West,Security,1416,158.21,0.0433,25188.26,214317.95
2020-08-01,2020,8,Q3,West,Data,1296,167.11,0.0336,21052.86,209302.18
2020-09-01,2020,9,Q3,North,Cloud,1222,183,0.0314,16075.83,216594.81
2020-09-01,2020,9,Q3,North,AI,1134,205.34,0.0439,22582.05,222634.69
2020-09-01,2020,9,Q3,North,Security,1264,158.96,0.032,24188.94,194502.58
2020-09-01,2020,9,Q3,North,Data,1157,166.62,0.0513,21911.5,182897.28
2020-09-01,2020,9,Q3,South,Cloud,1147,186.06,0.0486,14253.89,203034.53
2020-09-01,2020,9,Q3,South,AI,1139,196.87,0.0377,19067.82,215786.18
2020-09-01,2020,9,Q3,South,Security,1305,158.56,0.0376,21175.08,199138.39
2020-09-01,2020,9,Q3,South,Data,1131,164.52,0.0379,17722.19,179025.35
2020-09-01,2020,9,Q3,East,Cloud,1273,178.63,0.0408,17347.86,218124.17
2020-09-01,2020,9,Q3,East,AI,1089,206.19,0.0465,15840.16,214095.01
2020-09-01,2020,9,Q3,East,Security,1325,163.16,0.0483,25814.8,205737.56
2020-09-01,2020,9,Q3,East,Data,1294,168.65,0.0443,23003.86,208556.33
2020-09-01,2020,9,Q3,West,Cloud,1339,178.78,0.0338,20963.69,231306.6
2020-09-01,2020,9,Q3,West,AI,1426,211.72,0.031,19895.34,292569.52
2020-09-01,2020,9,Q3,West,Security,1409,156.32,0.0514,22224.89,208940.58
2020-09-01,2020,9,Q3,West,Data,1489,164.49,0.0339,18490.28,236624.8
2020-10-01,2020,10,Q4,North,Cloud,1259,171.79,0.05,17197.49,205480.08
2020-10-01,2020,10,Q4,North,AI,1287,204.89,0.0451,18093.9,251798.41
2020-10-01,2020,10,Q4,North,Security,1290,155.81,0.0397,24758.76,193008.38
2020-10-01,2020,10,Q4,North,Data,1303,162.58,0.0482,19723.3,201633.76
2020-10-01,2020,10,Q4,South,Cloud,1334,178.63,0.0403,19167.35,228687.23
2020-10-01,2020,10,Q4,South,AI,1125,206.77,0.0478,18836.5,221510.31
2020-10-01,2020,10,Q4,South,Security,1429,154.12,0.0398,27044.01,211462.56
2020-10-01,2020,10,Q4,South,Data,1179,167.48,0.0375,19100.58,190056.79
2020-10-01,2020,10,Q4,East,Cloud,1641,181.94,0.0587,20246.16,281047.17
2020-10-01,2020,10,Q4,East,AI,1245,206.41,0.0428,21093.18,245975.59
2020-10-01,2020,10,Q4,East,Security,1409,161.15,0.0525,27253.33,215137.03
2020-10-01,2020,10,Q4,East,Data,1352,167.7,0.0431,18983.38,216963.06
2020-10-01,2020,10,Q4,West,Cloud,1529,181.73,0.0392,26105.27,266979.25
2020-10-01,2020,10,Q4,West,AI,1422,212.42,0.0358,27006.03,291252.7
2020-10-01,2020,10,Q4,West,Security,1468,159.66,0.037,19574.94,225711.08
2020-10-01,2020,10,Q4,West,Data,1418,175.69,0.0354,19158.93,240310.33
2020-11-01,2020,11,Q4,North,Cloud,1700,183.83,0.0507,27040.34,296669.36
2020-11-01,2020,11,Q4,North,AI,1348,205.27,0.0438,17307.2,264584.83
2020-11-01,2020,11,Q4,North,Security,1622,153.68,0.0467,22114.41,237630.99
2020-11-01,2020,11,Q4,North,Data,1440,173.75,0.0507,27955.12,237515.58
2020-11-01,2020,11,Q4,South,Cloud,1469,173.73,0.048,27244.17,242972.89
2020-11-01,2020,11,Q4,South,AI,1208,203.45,0.0605,18591.2,230897.37
2020-11-01,2020,11,Q4,South,Security,1271,159.32,0.062,24736.89,189937.89
2020-11-01,2020,11,Q4,South,Data,1280,167.97,0.0619,18328.81,201700.68
2020-11-01,2020,11,Q4,East,Cloud,1433,177.11,0.0456,22296.12,242226.1
2020-11-01,2020,11,Q4,East,AI,1322,207.76,0.0665,18300.67,256385.34
2020-11-01,2020,11,Q4,East,Security,1407,155.2,0.0631,23380.27,204598.87
2020-11-01,2020,11,Q4,East,Data,1424,165.3,0.0446,21285.53,224899.93
2020-11-01,2020,11,Q4,West,Cloud,1749,183.79,0.0596,28236.58,302305.5
2020-11-01,2020,11,Q4,West,AI,1569,216.99,0.0595,19954.4,320203.85
2020-11-01,2020,11,Q4,West,Security,1639,169.13,0.057,24186.83,261398.59
2020-11-01,2020,11,Q4,West,Data,1445,172.8,0.0584,20768.53,235110.91
2020-12-01,2020,12,Q4,North,Cloud,1483,180.18,0.0414,19377.73,256130.78
2020-12-01,2020,12,Q4,North,AI,1569,208,0.0598,24614.2,306854.64
2020-12-01,2020,12,Q4,North,Security,1815,156.91,0.0681,35821.81,265383.94
2020-12-01,2020,12,Q4,North,Data,1652,164.24,0.0636,27536.91,254076.53
2020-12-01,2020,12,Q4,South,Cloud,1508,176.44,0.0457,22852.14,253901.33
2020-12-01,2020,12,Q4,South,AI,1455,204.31,0.0595,20380.73,279592.34
2020-12-01,2020,12,Q4,South,Security,1385,155.89,0.0456,24503.16,206071.65
2020-12-01,2020,12,Q4,South,Data,1443,165.75,0.0578,24924.96,225356.89
2020-12-01,2020,12,Q4,East,Cloud,1521,180.87,0.0588,23434.98,258935.78
2020-12-01,2020,12,Q4,East,AI,1592,206.97,0.0544,20218.1,311560.88
2020-12-01,2020,12,Q4,East,Security,1565,158.21,0.0464,26294.34,236114.08
2020-12-01,2020,12,Q4,East,Data,1712,174.32,0.05,24710.05,283513.23
2020-12-01,2020,12,Q4,West,Cloud,1821,185.2,0.0603,30144.57,316933.47
2020-12-01,2020,12,Q4,West,AI,1632,208.55,0.0602,23302.58,319870.17
2020-12-01,2020,12,Q4,West,Security,1762,157.35,0.0401,32638.98,266137.56
2020-12-01,2020,12,Q4,West,Data,1654,176.41,0.0485,23472.56,277610.24
2021-01-01,2021,1,Q1,North,Cloud,1258,176.08,0.0304,20529.22,221216.53
2021-01-01,2021,1,Q1,North,AI,1174,209.4,0.0598,19432.85,238067.55
2021-01-01,2021,1,Q1,North,Security,1333,160.86,0.0439,20003.71,211161.19
2021-01-01,2021,1,Q1,North,Data,1120,172.76,0.0551,15295.08,188319.37
2021-01-01,2021,1,Q1,South,Cloud,1128,176.89,0.0335,19143.97,198632.75
2021-01-01,2021,1,Q1,South,AI,1131,207.88,0.0336,18048.49,234043.57
2021-01-01,2021,1,Q1,South,Security,1054,157.55,0.0448,18876.36,163367.66
2021-01-01,2021,1,Q1,South,Data,1033,168.23,0.0315,15658.63,173355.87
2021-01-01,2021,1,Q1,East,Cloud,1207,183.12,0.0551,16758.79,215120.04
2021-01-01,2021,1,Q1,East,AI,1174,209,0.0364,19891.24,243538.61
2021-01-01,2021,1,Q1,East,Security,1264,163.52,0.0548,17861.16,201217.81
2021-01-01,2021,1,Q1,East,Data,1112,170.66,0.0363,21974.64,188373.11
